pid,year,provcd,age_,age2,gen,mar,rural,medsure_dum,edu,educ,wage,lnwage,inc1,job
500187104,2022,44,48,2304,1,1,1,1,1,6,63000,11.050906,50000,1
130473103,2022,44,32,1024,0,1,1,1,3,12,20000,9.9035378,35000,1
530004103,2022,53,39,1521,0,1,1,1,5,16,120000,11.695255,39333.332,1
130746101,2022,13,42,1764,1,1,1,1,7,22,200000,12.206078,55500,1
130851104,2022,13,34,1156,0,1,1,1,3,12,30000,10.308986,33333.332,1
135000503,2022,51,32,1024,1,1,1,1,2,9,110000,11.608245,36666.668,1
510879103,2022,51,40,1600,1,1,1,1,3,12,72000,11.184435,30000,1
520045104,2022,33,33,1089,0,0,1,0,2,9,42000,10.645449,42000,1
140334103,2022,14,33,1089,1,1,1,1,2,9,7000,8.8538084,15000,1
210638103,2022,21,40,1600,0,1,1,1,3,12,40000,10.59666,40000,1
430123103,2022,44,35,1225,1,0,1,1,5,16,100000,11.512936,430000,1
620244104,2022,62,45,2025,0,1,1,1,2,9,30000,10.308986,30000,1
620562105,2022,37,28,784,0,1,1,1,3,12,36000,10.491302,27500,1
220072103,2022,22,34,1156,0,1,1,1,5,16,120000,11.695255,66666.664,1
621575103,2022,11,39,1521,1,1,1,1,2,9,70000,11.156265,96000,1
138372503,2022,13,35,1225,1,1,1,0,1,6,20000,9.9035378,6666.6665,1
230394102,2022,23,46,2116,1,1,1,1,2,9,40000,10.59666,16666.666,1
620986103,2022,62,51,2601,1,1,0,1,3,12,80000,11.289794,46500,1
140002101,2022,14,57,3249,0,1,1,1,2,9,16800,9.7291937,36033.332,1
140003102,2022,14,57,3249,1,1,1,1,2,9,15000,9.6158724,14000,1
140006102,2022,14,35,1225,0,1,1,1,2,9,18600,9.8309708,20050,1
140014101,2022,14,51,2601,1,1,1,1,2,9,5000,8.5173931,3620,1
140019103,2022,14,37,1369,1,1,1,1,2,9,130000,11.775297,24055.834,1
140020101,2022,14,49,2401,0,1,1,1,2,9,2000,7.6014023,105400,1
140024103,2022,14,39,1521,1,1,0,1,6,19,120000,11.695255,42000,1
140026101,2022,14,52,2704,0,1,1,1,2,9,5000,8.5173931,27866.666,1
140027103,2022,52,45,2025,1,1,1,1,4,15,35000,10.463132,8000,1
140032101,2022,14,52,2704,0,1,0,1,5,16,60000,11.002116,101250,1
140045101,2022,14,45,2025,1,1,0,1,5,16,60000,11.002116,60000,1
140049101,2022,14,40,1600,0,1,1,1,3,12,40000,10.59666,33333.332,1
140052101,2022,14,47,2209,1,1,1,1,2,9,65000,11.082158,27900,1
140053101,2022,14,58,3364,1,1,1,1,5,16,120000,11.695255,145000,1
140056101,2022,14,43,1849,0,1,0,1,3,12,20000,9.9035378,50000,1
140062104,2022,14,27,729,0,1,1,1,4,15,25000,10.126671,20485.715,1
140070101,2022,14,52,2704,1,1,1,1,0,0,36000,10.491302,52333.332,1
140080102,2022,14,45,2025,1,1,1,1,2,9,86000,11.362114,27732.5,1
140083101,2022,14,46,2116,0,1,1,1,0,0,29200,10.281959,27580,0
140084105,2022,14,36,1296,0,1,1,0,2,9,50000,10.819798,28000,1
140096101,2022,14,44,1936,0,1,1,1,2,9,25000,10.126671,21666.666,1
140100101,2022,14,60,3600,1,1,1,1,3,12,12000,9.392745,13000,0
140103101,2022,14,52,2704,1,1,1,0,2,9,6000,8.6996813,6000,1
140138102,2022,14,54,2916,0,1,1,1,2,9,10000,9.2104406,7500,0
140140101,2022,14,46,2116,0,1,1,1,2,9,9600,9.1696224,16666.666,1
140142101,2022,14,57,3249,1,1,1,1,3,12,49500,10.809748,10000,1
140147101,2022,14,54,2916,0,1,1,1,2,9,46000,10.736419,54300,1
140149102,2022,14,38,1444,1,1,1,1,3,12,60000,11.002116,14600,1
140155101,2022,37,42,1764,1,1,1,1,2,9,68000,11.127277,33750,1
140156101,2022,14,39,1521,1,1,1,1,2,9,35000,10.463132,11590,1
140162105,2022,14,42,1764,0,1,1,1,2,9,36000,10.491302,6598.6665,1
140173101,2022,14,56,3136,1,1,1,1,4,15,78000,11.264477,33566.668,1
140177103,2022,14,42,1764,0,1,1,1,2,9,8040,8.9923086,25000,1
140185101,2022,14,56,3136,0,1,1,1,2,9,28100,10.243561,87500,1
140187101,2022,14,49,2401,0,1,0,1,3,12,18000,9.7981825,35800,1
140188103,2022,14,48,2304,1,1,0,1,3,12,32400,10.385944,15438,1
140189101,2022,14,59,3481,1,1,1,1,2,9,43000,10.668979,26950,1
140191101,2022,14,52,2704,1,1,1,1,1,6,4400,8.3895874,15000,1
140195102,2022,14,48,2304,0,1,1,1,1,6,48000,10.778977,44500,1
140196102,2022,14,60,3600,0,1,1,1,2,9,37200,10.524091,40000,1
140199103,2022,14,35,1225,1,1,1,1,4,15,116400,11.664797,44444.445,1
140200104,2022,14,40,1600,0,1,1,1,2,9,2400,7.7836404,24200,1
140214531,2022,14,56,3136,1,0,1,1,2,9,49000,10.799596,26000,1
140217101,2022,14,49,2401,1,1,1,1,1,6,40000,10.59666,12500,1
140220101,2022,14,60,3600,1,1,1,1,2,9,56000,10.933125,32430,1
140221103,2022,14,34,1156,1,1,1,1,5,16,70000,11.156265,14033.333,1
140232104,2022,14,27,729,0,0,1,1,4,15,60000,11.002116,24000,1
140244101,2022,14,36,1296,1,1,0,1,4,15,40000,10.59666,12000,1
140253431,2022,14,33,1089,1,1,1,1,3,12,52000,10.859018,19000,1
140261102,2022,14,52,2704,1,1,1,1,2,9,100000,11.512936,54250,1
140268103,2022,14,31,961,1,1,0,1,5,16,50000,10.819798,25000,1
140274101,2022,14,39,1521,0,1,1,1,5,16,50000,10.819798,32000,1
140293101,2022,14,41,1681,0,1,1,1,1,6,9000,9.1050911,13000,0
140294102,2022,14,55,3025,0,1,1,1,2,9,24000,10.085851,27700,1
140297102,2022,14,21,441,1,0,1,0,2,9,40000,10.59666,50000,1
140298102,2022,14,45,2025,0,1,0,1,2,9,43000,10.668979,25000,1
140302103,2022,14,42,1764,1,1,1,1,0,0,24000,10.085851,11726.667,1
140304102,2022,14,40,1600,1,1,1,1,2,9,0,0,2222.2222,1
140306104,2022,14,51,2601,1,1,1,1,2,9,30000,10.308986,26000,1
140307102,2022,14,55,3025,0,1,1,1,3,12,25400,10.142544,50200,1
140312103,2022,14,25,625,1,0,1,1,5,16,60000,11.002116,60010,1
140313101,2022,14,51,2601,1,1,1,1,0,0,8000,8.9873219,5000,1
140320401,2022,14,28,784,1,0,1,1,2,9,50000,10.819798,25000,1
140329102,2022,14,54,2916,1,1,1,1,2,9,9600,9.1696224,16940,1
140330101,2022,14,42,1764,1,1,1,0,2,9,48000,10.778977,19333.334,1
140334102,2022,14,54,2916,0,0,1,1,0,0,2500,7.8244457,10000,1
140336102,2022,14,49,2401,1,1,1,1,1,6,30000,10.308986,38340,1
140339105,2022,14,30,900,1,1,1,1,1,6,145000,11.884496,33333.332,1
140360101,2022,14,37,1369,0,1,1,1,2,9,5500,8.6126852,1666.6666,1
140362101,2022,14,49,2401,0,1,1,1,2,9,24000,10.085851,55600,1
140367101,2022,14,55,3025,1,1,1,1,2,9,40000,10.59666,30000,1
140370102,2022,14,57,3249,1,1,1,1,2,9,21600,9.9804945,15265,1
140374101,2022,14,44,1936,0,1,1,1,2,9,3780,8.2377434,10656,1
140376104,2022,14,37,1369,0,1,1,1,3,12,22500,10.021315,13783.333,1
140384101,2022,14,50,2500,1,1,0,1,5,16,100000,11.512936,100000,1
140386101,2022,14,58,3364,0,1,0,1,4,15,18000,9.7981825,78000,0
140388102,2022,14,54,2916,1,1,0,0,4,15,60000,11.002116,60000,1
140392102,2022,14,59,3481,1,1,0,1,3,12,96000,11.472114,67200,1
140393101,2022,14,62,3844,1,1,0,1,3,12,0,0,42000,0
140399102,2022,14,60,3600,1,1,1,1,5,16,66000,11.097425,48000,1
140400101,2022,14,59,3481,0,0,0,0,3,12,3200,8.0712185,15000,0
140486102,2022,14,46,2116,0,1,0,1,2,9,20238,9.9153671,14719.5,1
140493103,2022,14,50,2500,1,1,0,1,2,9,23600,10.069044,29650,1
140513103,2022,14,43,1849,1,1,0,1,1,6,50000,10.819798,16100,1
140515101,2022,14,59,3481,1,1,1,1,2,9,4576,8.4287987,20000,1
140518103,2022,14,30,900,1,0,1,1,2,9,8000,8.9873219,12500,1
140519102,2022,14,64,4096,0,1,1,0,0,0,1320,7.1861444,16170,1
140543104,2022,14,31,961,1,1,1,1,3,12,35000,10.463132,8333.333,1
140544104,2022,14,28,784,1,0,1,0,1,6,28000,10.239996,15510,0
140548101,2022,14,59,3481,0,1,1,1,0,0,3000,8.0067005,2450,1
140549101,2022,14,56,3136,0,1,1,0,1,6,5000,8.5173931,3750,0
140551102,2022,14,52,2704,0,1,1,0,0,0,22848,10.036663,18600,1
140555103,2022,14,41,1681,1,1,1,1,2,9,23500,10.064798,7875,1
140564101,2022,14,52,2704,0,1,1,1,1,6,20000,9.9035378,17000,1
140586531,2022,14,33,1089,1,1,1,1,2,9,80000,11.289794,11239.6,1
140599101,2022,14,45,2025,0,1,1,1,3,12,25000,10.126671,13750,1
140602102,2022,14,53,2809,1,1,0,1,1,6,18000,9.7981825,16666.666,1
140616101,2022,14,48,2304,0,1,0,1,2,9,30000,10.308986,41333.332,1
140624101,2022,14,40,1600,0,1,0,0,2,9,15000,9.6158724,9230,1
140634104,2022,14,31,961,1,1,1,1,2,9,31000,10.341775,10534,1
140638101,2022,14,52,2704,1,1,1,1,2,9,84000,11.338584,23100,1
140639101,2022,14,57,3249,1,1,1,1,3,12,19500,9.8782206,8333.333,0
140640101,2022,14,38,1444,1,1,1,1,2,9,40000,10.59666,10833.333,1
140650101,2022,14,35,1225,1,1,1,1,1,6,18000,9.7981825,17325,1
140652101,2022,32,55,3025,1,1,1,1,2,9,50000,10.819798,50000,1
140658104,2022,11,54,2916,1,1,1,1,2,9,40000,10.59666,25200,1
140662102,2022,14,54,2916,0,1,1,0,1,6,48000,10.778977,16000,1
140677101,2022,14,60,3600,1,1,1,1,3,12,40000,10.59666,23333.334,1
140680104,2022,14,48,2304,0,0,1,0,2,9,3000,8.0067005,4500,1
140693431,2022,14,51,2601,0,1,0,1,4,15,50000,10.819798,40480,1
140694102,2022,14,55,3025,0,1,1,1,2,9,24000,10.085851,12600,1
140702101,2022,14,47,2209,0,1,0,1,5,16,57960,10.967525,83126.336,1
140714102,2022,14,43,1849,0,1,0,1,4,15,68400,11.133142,20000,1
140744103,2022,14,57,3249,1,1,1,1,0,0,30000,10.308986,20000,1
140745401,2022,14,43,1849,0,1,1,1,2,9,20000,9.9035378,20000,0
140748101,2022,14,47,2209,1,1,1,1,2,9,46000,10.736419,32000,1
140749101,2022,14,62,3844,1,1,1,1,2,9,20000,9.9035378,17226.666,1
140750104,2022,14,52,2704,1,1,1,1,2,9,45000,10.71444,22500,1
140766102,2022,14,34,1156,1,1,1,1,2,9,35000,10.463132,19416.666,1
140768102,2022,14,63,3969,0,1,1,1,1,6,38880,10.568261,36165,1
140782601,2022,14,34,1156,0,1,1,1,5,16,40000,10.59666,15000,1
140830101,2022,14,46,2116,1,1,1,1,1,6,50000,10.819798,13366.667,1
140833104,2022,14,27,729,0,0,1,1,4,15,16800,9.7291937,15600,1
140839101,2022,14,47,2209,1,1,1,1,2,9,22500,10.021315,60000,1
140852101,2022,14,51,2601,0,1,1,1,0,0,19200,9.8627176,18800,1
140853531,2022,14,40,1600,1,1,1,1,4,15,50000,10.819798,13333.333,1
140857104,2022,14,32,1024,1,1,0,1,3,12,70000,11.156265,31000,1
140867101,2022,14,39,1521,0,1,1,1,3,12,13344,9.4988966,20836,1
140870101,2022,14,54,2916,1,1,0,0,2,9,9600,9.1696224,40000,1
140874104,2022,14,36,1296,0,1,1,1,3,12,30000,10.308986,27866.666,1
140983601,2022,13,28,784,1,1,1,1,3,12,84000,11.338584,20000,1
130721103,2022,13,39,1521,1,1,0,1,5,16,125000,11.736077,41250,1
610063104,2022,61,54,2916,1,1,1,1,2,9,6000,8.6996813,50000,1
140777105,2022,14,28,784,0,1,1,1,2,9,13500,9.510519,24860,1
350145103,2022,35,49,2401,0,1,1,1,5,16,40000,10.59666,26666.666,1
360023106,2022,36,39,1521,1,0,0,1,2,9,45000,10.71444,35000,1
130542101,2022,13,37,1369,1,1,1,1,4,15,52400,10.866681,20000,1
410172103,2022,51,34,1156,0,0,1,1,3,12,75000,11.225257,25000,0
143256551,2022,41,32,1024,1,1,1,1,4,15,90000,11.407576,30000,1
143666501,2022,21,38,1444,1,1,0,1,5,16,60000,11.002116,23500,1
410814103,2022,41,35,1225,1,0,1,0,2,9,50000,10.819798,60000,1
220043104,2022,22,38,1444,0,1,1,1,2,9,20000,9.9035378,33833.332,1
411103106,2022,41,33,1089,1,1,1,1,1,6,40000,10.59666,20000,1
411525105,2022,31,29,841,1,0,0,1,5,16,230000,12.345839,285200,1
230476103,2022,23,37,1369,1,1,0,1,5,16,60000,11.002116,40000,1
144811551,2022,23,33,1089,0,0,1,1,2,9,8000,8.9873219,10000,1
430249103,2022,43,35,1225,1,1,1,1,3,12,150000,11.918397,44000,1
430345103,2022,43,43,1849,1,1,1,1,3,12,18000,9.7981825,6666.6665,1
320391102,2022,32,34,1156,0,1,1,1,5,16,56000,10.933125,39666.668,1
430704104,2022,43,34,1156,1,1,1,1,2,9,72000,11.184435,24500,1
440363104,2022,44,33,1089,1,0,1,1,2,9,77760,11.261395,77760,1
441435103,2022,11,39,1521,0,1,0,1,7,22,250000,12.42922,300000,1
441707431,2022,44,38,1444,0,1,1,0,0,0,15000,9.6158724,5000,1
147530551,2022,44,50,2500,1,1,1,1,2,9,28000,10.239996,28170,1
340199103,2022,33,46,2116,1,0,1,1,2,9,90000,11.407576,90000,1
350083104,2022,35,42,1764,1,1,1,1,2,9,100000,11.512936,27200,1
350130105,2022,35,30,900,1,1,1,1,4,15,60000,11.002116,30000,1
370015103,2022,37,34,1156,1,0,1,1,6,19,30000,10.308986,178000,1
520574103,2022,31,30,900,0,0,1,1,2,9,20000,9.9035378,40000,1
610143102,2022,61,36,1296,0,0,0,1,2,9,48000,10.778977,17233.334,1
620262104,2022,44,28,784,1,0,1,1,3,12,78000,11.264477,78000,1
149781501,2022,41,36,1296,1,1,1,1,3,12,50000,10.819798,21666.666,1
149789651,2022,62,30,900,1,1,1,1,4,15,30000,10.308986,20000,1
620588104,2022,62,31,961,1,0,1,1,5,16,70000,11.156265,71000,1
620734103,2022,31,38,1444,1,1,1,1,2,9,22000,9.9988432,27425,1
150025551,2022,62,40,1600,0,1,1,1,5,16,80000,11.289794,62500,1
410858104,2022,41,40,1600,0,1,1,1,2,9,21000,9.9523249,30250,1
411038105,2022,44,37,1369,1,1,1,1,4,15,100000,11.512936,110000,1
411487106,2022,32,27,729,0,1,1,1,2,9,45000,10.71444,10000,1
150828501,2022,41,33,1089,0,1,1,1,2,9,37000,10.518701,60000,1
420412103,2022,44,36,1296,0,1,1,1,5,16,250000,12.42922,125000,1
370160103,2022,37,34,1156,0,1,1,1,4,15,50000,10.819798,29750,1
130555103,2022,13,39,1521,0,0,0,1,6,19,100000,11.512936,115000,1
440496103,2022,44,38,1444,1,0,1,1,1,6,63000,11.050906,31675,1
440543103,2022,44,35,1225,1,0,1,0,3,12,50000,10.819798,50000,1
140307103,2022,44,33,1089,0,1,1,1,6,19,150000,11.918397,55833.332,1
140548103,2022,14,39,1521,1,1,1,1,3,12,80000,11.289794,33333.332,1
210261105,2022,21,28,784,1,1,0,1,4,15,100000,11.512936,120000,1
153736431,2022,41,36,1296,1,1,1,1,3,12,90000,11.407576,25950,1
450156102,2022,45,55,3025,1,1,1,1,2,9,50000,10.819798,10813.333,1
210901431,2022,21,34,1156,0,1,1,1,4,15,40000,10.59666,60000,1
500364103,2022,50,42,1764,0,1,1,1,2,9,20000,9.9035378,8833.333,1
154663581,2022,51,51,2601,1,1,0,1,2,9,30000,10.308986,36666.668,1
510355105,2022,51,28,784,1,1,1,1,1,6,15000,9.6158724,10000,1
510363107,2022,51,40,1600,1,1,1,1,1,6,60000,11.002116,18750,1
510588551,2022,51,31,961,0,1,1,1,2,9,35000,10.463132,14716.667,0
220359103,2022,22,34,1156,0,1,1,1,5,16,50000,10.819798,80000,1
230460103,2022,23,30,900,1,1,0,1,5,16,115000,11.652696,43333.332,0
230580104,2022,23,36,1296,0,1,1,1,4,15,38400,10.555839,23333.334,1
530121104,2022,53,29,841,1,0,1,1,4,15,70000,11.156265,70000,1
311887501,2022,31,38,1444,1,1,1,1,5,16,350000,12.765692,2800000,1
620966104,2022,62,44,1936,0,1,1,1,0,0,495,6.2065759,12320,1
360115104,2022,36,32,1024,0,1,1,1,1,6,50000,10.819798,16000,1
360135104,2022,35,23,529,0,0,1,1,3,12,11200,9.3237581,100000,1
370059103,2022,37,32,1024,0,1,1,1,5,16,57000,10.950824,33333.332,1
130012103,2022,13,33,1089,1,1,0,0,3,12,70000,11.156265,42000,1
410498105,2022,41,27,729,1,1,0,1,4,15,62000,11.034905,19880,1
410508103,2022,41,36,1296,0,1,1,1,5,16,48000,10.778977,66666.664,1
410614101,2022,41,52,2704,0,1,1,1,2,9,1200,7.09091,58333.332,1
130544103,2022,13,37,1369,0,1,1,1,2,9,6000,8.6996813,33333.332,0
160224551,2022,41,31,961,1,1,1,1,4,15,180000,12.100718,57500,1
130830103,2022,42,31,961,0,1,1,1,2,9,24000,10.085851,6250,1
130911104,2022,13,40,1600,0,1,1,1,3,12,42000,10.645449,30000,1
140137501,2022,14,36,1296,0,1,0,1,5,16,20000,9.9035378,46166.668,1
411565108,2022,41,40,1600,0,1,0,1,5,16,60000,11.002116,36000,1
140370103,2022,14,35,1225,1,1,1,1,5,16,66000,11.097425,35450,1
411734103,2022,41,42,1764,1,1,0,1,5,16,120000,11.695255,56666.668,1
210649103,2022,13,25,625,0,0,1,1,4,15,60000,11.002116,60000,1
440927103,2022,44,36,1296,0,1,1,1,2,9,58500,10.976799,40000,1
440988104,2022,31,34,1156,1,1,1,1,4,15,140000,11.849405,75000,1
441117109,2022,44,24,576,0,0,0,1,4,15,41000,10.621352,117750,1
211480103,2022,21,26,676,1,0,1,1,3,12,28000,10.239996,90000,1
162856553,2022,50,44,1936,1,1,1,1,1,6,61000,11.018645,6277.1431,1
450183103,2022,45,29,841,1,0,1,1,2,9,47400,10.766398,50700,1
500145104,2022,50,37,1369,0,1,1,1,0,0,22000,9.9988432,35000,1
500175106,2022,50,39,1521,0,1,1,1,2,9,50000,10.819798,22400,1
510167104,2022,51,40,1600,1,0,1,1,2,9,70000,11.156265,70000,1
520048103,2022,52,28,784,0,0,1,1,5,16,60000,11.002116,100000,1
164858501,2022,31,39,1521,1,1,1,1,5,16,200000,12.206078,133333.33,1
165201551,2022,53,27,729,0,1,1,1,4,15,10000,9.2104406,16666.666,1
610313103,2022,63,33,1089,1,0,1,1,2,9,39200,10.576458,80000,1
166239651,2022,65,32,1024,1,1,0,1,4,15,300000,12.611541,1666666.6,1
330006431,2022,33,41,1681,1,1,1,1,5,16,120000,11.695255,100000,1
370345103,2022,37,34,1156,0,1,1,1,3,12,30000,10.308986,35000,1
620855103,2022,62,41,1681,1,0,1,1,1,6,24000,10.085851,19180,1
230427103,2022,23,36,1296,1,0,0,1,2,9,20000,9.9035378,23500,1
370343103,2022,13,33,1089,1,0,1,1,5,16,200000,12.206078,360000,1
130281104,2022,13,32,1024,0,1,1,1,5,16,120000,11.695255,66666.664,1
370455103,2022,37,36,1296,0,1,1,1,2,9,30800,10.335302,42725,1
130858104,2022,13,39,1521,0,1,1,1,2,9,20000,9.9035378,20000,1
410411104,2022,41,32,1024,0,1,1,1,5,16,44000,10.691968,28571.428,1
411034104,2022,44,28,784,1,0,1,0,3,12,140000,11.849405,160000,1
430376104,2022,31,38,1444,0,1,1,0,3,12,30000,10.308986,41400,1
440285102,2022,44,45,2025,0,1,1,1,5,16,60000,11.002116,43100,1
441272105,2022,44,27,729,1,0,1,0,2,9,45000,10.71444,50000,1
441680105,2022,44,60,3600,1,1,1,1,1,6,18000,9.7981825,13733.333,1
450153104,2022,45,27,729,0,1,1,1,4,15,100000,11.512936,210000,1
450211104,2022,45,41,1681,0,1,1,1,0,0,51100,10.841559,13333.333,1
450295103,2022,44,31,961,1,1,1,1,3,12,70000,11.156265,61250,1
500366103,2022,50,32,1024,0,1,1,1,4,15,150000,11.918397,87333.336,1
173710551,2022,31,30,900,0,1,0,1,5,16,150000,11.918397,122250,1
510614103,2022,51,26,676,1,1,1,1,2,9,80000,11.289794,28666.666,1
510625102,2022,33,50,2500,1,1,1,1,2,9,57600,10.961295,32533.334,1
330198104,2022,33,52,2704,0,0,1,1,0,0,50000,10.819798,52500,1
340151103,2022,34,35,1225,0,1,1,1,3,12,40000,10.59666,13333.333,1
520518103,2022,52,44,1936,1,1,1,1,1,6,70000,11.156265,33400,1
360103105,2022,36,25,625,0,1,0,0,5,16,30000,10.308986,40005,1
360125103,2022,44,36,1296,0,0,1,1,5,16,220000,12.301388,400000,1
360172104,2022,36,34,1156,0,1,0,1,4,15,100000,11.512936,100000.66,1
370281103,2022,37,30,900,0,1,1,1,3,12,28000,10.239996,32500,1
370522103,2022,37,31,961,0,1,1,1,5,16,105200,11.563628,66666.664,1
620560101,2022,62,31,961,0,1,1,1,3,12,30000,10.308986,15000,0
410841103,2022,41,32,1024,0,1,1,1,1,6,20000,9.9035378,20000,1
620909103,2022,62,34,1156,1,1,1,1,3,12,50000,10.819798,27604,1
411778104,2022,41,45,2025,0,1,0,1,5,16,50000,10.819798,33333.332,1
177667502,2022,61,35,1225,1,1,1,1,2,9,30000,10.308986,15000,1
420265103,2022,44,51,2601,1,1,1,1,3,12,100000,11.512936,100000,1
178205551,2022,33,48,2304,1,1,0,1,4,15,82600,11.321777,33333.332,1
430491103,2022,43,30,900,0,1,1,1,3,12,33000,10.404293,65000,1
430545103,2022,44,52,2704,1,1,0,1,3,12,100000,11.512936,77500,1
430620102,2022,43,55,3025,0,1,0,1,5,16,80000,11.289794,90900,1
440430103,2022,44,32,1024,0,1,1,1,3,12,100000,11.512936,61666.668,1
440621103,2022,44,36,1296,1,1,1,1,3,12,260000,12.468441,315000,1
130887104,2022,13,34,1156,0,1,1,1,4,15,8000,8.9873219,15000,1
440929103,2022,44,35,1225,0,1,1,1,4,15,45000,10.71444,44166.668,1
441063104,2022,44,44,1936,0,1,1,0,1,6,14000,9.5468836,3000,1
130462104,2022,13,41,1681,0,1,1,1,0,0,30000,10.308986,15660,1
130482103,2022,13,34,1156,0,1,1,1,5,16,60000,11.002116,20000,1
441969501,2022,44,40,1600,0,1,0,1,4,15,130000,11.775297,75000,1
140108104,2022,11,33,1089,0,0,1,1,3,12,5500,8.6126852,110000,1
130906101,2022,13,36,1296,0,1,1,1,2,9,12000,9.392745,13000,0
140481103,2022,14,33,1089,1,1,0,1,3,12,35000,10.463132,23333.334,1
210654103,2022,21,34,1156,0,1,1,1,5,16,114400,11.647465,66666.664,1
520413110,2022,44,40,1600,1,0,1,1,2,9,50000,10.819798,50300,1
181561501,2022,21,36,1296,0,1,0,1,5,16,50000,10.819798,33333.332,1
211430104,2022,21,44,1936,0,1,1,1,2,9,30000,10.308986,16225,1
620253105,2022,62,35,1225,1,0,1,0,3,12,120000,11.695255,150000,1
620415101,2022,33,35,1225,1,1,1,1,7,22,140000,11.849405,175000,1
621118105,2022,62,27,729,0,1,1,1,2,9,54000,10.896758,7714.2856,1
621151103,2022,62,41,1681,1,1,0,1,4,15,40000,10.59666,26666.666,1
621186103,2022,62,33,1089,0,1,0,1,5,16,108000,11.589896,75000,1
621567103,2022,11,25,625,1,0,1,1,2,9,50000,10.819798,70000,1
621692104,2022,64,26,676,1,0,1,1,3,12,95000,11.461642,95000,1
621816102,2022,62,51,2601,1,1,0,1,2,9,20000,9.9035378,12040,1
230586102,2022,23,54,2916,0,1,0,1,4,15,68400,11.133142,39200,1
120034103,2022,12,34,1156,0,1,0,1,5,16,36000,10.491302,18000,1
311222102,2022,31,35,1225,1,1,0,1,5,16,500000,13.122365,366666.66,1
312059101,2022,31,34,1156,0,1,1,1,4,15,200000,12.206078,133333.33,1
130716501,2022,13,35,1225,0,1,1,1,2,9,20000,9.9035378,15500,1
312092103,2022,31,49,2401,1,1,0,1,2,9,70000,11.156265,63000,1
130813105,2022,13,33,1089,0,1,1,1,2,9,0,0,13333.333,0
130939102,2022,13,32,1024,0,1,1,1,5,16,48000,10.778977,33333.332,1
130681104,2022,11,30,900,1,1,1,1,3,12,60000,11.002116,30000,1
210149104,2022,21,49,2401,0,1,0,1,3,12,30000,10.308986,39000,1
210644104,2022,21,41,1681,0,1,1,1,2,9,10500,9.2592258,10000,1
370172103,2022,37,33,1089,1,1,1,1,5,16,70000,11.156265,42333.332,1
211513104,2022,21,27,729,0,1,1,1,0,0,20000,9.9035378,16666.666,1
370770103,2022,37,40,1600,1,1,1,1,3,12,70000,11.156265,22000,1
410409104,2022,41,34,1156,0,1,1,1,6,19,80000,11.289794,53333.332,1
230330101,2022,23,44,1936,0,0,0,1,2,9,32000,10.373523,34000,1
188583501,2022,41,45,2025,0,1,1,1,2,9,19200,9.8627176,16133.333,1
410736103,2022,11,36,1296,1,1,1,1,3,12,70000,11.156265,70000,1
230434103,2022,23,32,1024,0,1,1,1,5,16,80000,11.289794,73333.336,1
441922101,2022,44,56,3136,1,1,1,0,2,9,48000,10.778977,6666.6665,1
410973104,2022,41,26,676,1,1,1,1,2,9,100000,11.512936,33333.332,1
411016103,2022,44,40,1600,1,1,1,1,3,12,60000,11.002116,60000,1
140097105,2022,11,30,900,0,0,1,0,4,15,200000,12.206078,201000,1
411215103,2022,11,51,2601,1,1,1,1,2,9,60000,11.002116,60200,1
411392102,2022,33,58,3364,1,1,1,1,3,12,52500,10.868587,38150,1
430431106,2022,33,33,1089,1,0,1,1,1,6,60000,11.002116,60000,1
430487103,2022,44,31,961,1,0,1,1,2,9,96000,11.472114,96000,1
430590102,2022,43,54,2916,1,1,1,1,2,9,60000,11.002116,30000,1
320302101,2022,32,49,2401,1,1,1,1,5,16,150000,11.918397,283333.34,1
330046104,2022,33,39,1521,1,1,1,1,5,16,144000,11.877576,83333.336,1
440580103,2022,44,31,961,1,0,1,1,3,12,50000,10.819798,50000,1
230447104,2022,23,35,1225,1,1,0,1,2,9,30000,10.308986,24000,1
360035104,2022,36,33,1089,0,1,1,1,2,9,24800,10.118639,10000,1
441933105,2022,44,34,1156,0,1,1,1,3,12,42000,10.645449,24400,1
450213432,2022,45,34,1156,0,1,1,0,3,12,31800,10.367253,10666.667,1
370776103,2022,37,33,1089,0,1,1,1,4,15,70000,11.156265,41000,1
410192103,2022,41,30,900,1,1,1,1,5,16,180000,12.100718,39300,1
193100553,2022,41,29,841,1,1,1,1,2,9,60000,11.002116,10000,1
193118551,2022,41,29,841,1,1,1,1,3,12,30000,10.308986,20000,0
410742104,2022,41,38,1444,0,1,1,1,1,6,20000,9.9035378,30000,1
411007102,2022,12,42,1764,1,1,1,1,1,6,100000,11.512936,37500,1
411184104,2022,41,31,961,0,1,1,1,2,9,12000,9.392745,50000,1
194410501,2022,52,36,1296,0,1,0,0,2,9,40000,10.59666,26666.666,0
430266104,2022,44,33,1089,1,1,1,1,5,16,180000,12.100718,83000,1
620062103,2022,64,34,1156,1,0,1,1,4,15,50000,10.819798,50000,1
440942104,2022,44,36,1296,1,1,1,1,5,16,140000,11.849405,56000,0
195787501,2022,62,40,1600,1,1,1,1,4,15,50000,10.819798,15000,1
620446104,2022,62,42,1764,1,1,1,0,1,6,40000,10.59666,43230,1
620451104,2022,62,34,1156,1,1,1,1,3,12,0,0,12000,1
441674103,2022,44,40,1600,1,0,1,1,5,16,290000,12.57764,96666.664,1
